pécuniaire (…) ». Par ailleurs, le deuxième alinéa de l’article L. 430-3 indique que | 13d22
alinéas 1, 4 deuxième phrase et 5 du contrat constitutif ; | 02mc06
individuel, tout accord relatif à la retransmission d’évènements sportifs à savoir les articles 2 alinéas 2 et 3, | 02mc06
et 8 alinéas 1 et 2 du règlement intérieur et les articles 7 alinéa 4, et 8 alinéas 1, 4 deuxième phrase et 5 du | 02mc06
Considérant que l’alinéa 1 de l’article L. 462-8 du code de commerce énonce que le Conseil peut déclarer | 02d52
conséquence, de faire application des dispositions de l’article L. 462-8 alinéa 1, précité ; | 02d52
36. L'article 36, alinéa 2, du décret du 30 avril 2002 fixant les conditions d'application du | 03d44
notamment le quatrième alinéa du premier article du « Contrat d’agent | 09d36
L’article 1er, alinéa 4, de ce contrat stipulait que : « l’Agent s’oblige à représenter, à titre | 09d36
Le dernier alinéa du même article 11 précisait que : « cette obligation de non concurrence | 09d36
l’application de l’alinéa précédent, le manquement à cette obligation d’exclusivité sera | 09d36
l’application des alinéas précédents, la simple mise en demeure au Prestataire de cesser | 09d36
protection de secrets d’affaires, en application des articles L. 463-4, R. 463-13, alinéa 1, et | 09d36
R. 463-14, alinéa 2, du code de commerce. | 09d36
France au cours du dernier exercice clos' ; qu'en application de l'article 22, alinéa 2, de la | 95d44
1. Aux termes de l’article L. 462-8, alinéa 2, du code de commerce, le Conseil de la concurrence | 03d57
dispositions de l’article L. 462-8, alinéa 2, du code de commerce, précitées. | 03d57
entreprise ou par un organisme visé à l’article 5, deuxième alinéa, de l'ordonnance du 1er décembre 1986, la | 00d28
et à la sécurité financière, le second alinéa de l’article 89 de la loi n° 84-46 du 24 janvier 1984 prévoit que : " les | 00d28
probants, en application, respectivement, des alinéas 1 et 2 de l’article L. 462-8 du code de | 15d15
indépendamment de leur éventuelle qualification au regard des dispositions de l’article 33, alinéa 1, de | 99mc10
mentionnées au 2° alinéa de l’article 5 ou par les entreprises._ Ces mesures ne peuvent intervenir que si la | 99mc10
jours qui précèdent la séance par les personnes visées à l’alinéa précédent ". | 00d34
l’alinéa 1 de l’article R. 464-2 du Code de commerce, les rapporteurs, tout en | 10d09
l’alinéa 2 de l’article L. 462-8 du Code de commerce. | 10d09
au second alinéa de l'article 2 précité, ne concerne que les chirurgiens dentistes spécialisés | 03d37
27. Cependant, l'article 36, alinéa 2, du décret du 30 avril 2002 fixant les conditions | 03d37
Le délai mentionné à l’alinéa précédent est fixé à un mois, sauf durée inférieure prévue | 05d68
du type de celles visées à l’alinéa précédent ». Les conventions visées en l’espèce lient | 05d68
l'entreprise. Les frais sont supportés par la personne intéressée " ; qu'en application de l'article 22, alinéa 2 | 97d45
365. La Cour européenne des droits de l’Homme a précisé la portée de l’alinéa a) de | 12d09
de l’article 6, paragraphe 3, alinéa a) de la Convention si elle établit, à la suite d’une | 12d09
767. Aux termes du quatrième alinéa du I de l’article L. 464-2 du code de commerce dans | 12d09
768. Le troisième alinéa du I de l’article L. 464-2 du code de commerce, dans la même | 12d09
Considérant qu’aux termes du 1er alinéa de l’article 45 de l’ordonnance du 1er décembre | 96d62
Toutefois, en application des dispositions de l’article L. 463-2, alinéa 4, du code de | 09d05
à l’alinéa précité. Aucune disposition ne prévoit, au bénéfice des entreprises qui souhaitent | 09d05
contraires à l'article 37, alinéa 2, de l'ordonnance du 1er décembre 1986 et à la circulaire du | 91d04
Selon le troisième alinéa de l'article 8, le taux de cette remise est expressément fixé à 11 p. | 91d04
Selon le second alinéa de l'article 10, 'les accords éventuellement passés entre diverses | 91d04
celles du second alinéa de l'article 10 interdisant aux mutuelles fédérées de signer tout accord | 91d04
Enfin, selon le premier alinéa de l'article 10, l'U.S.M.D. et ses sociétés de base adhérents | 91d04
Selon le deuxième alinéa de l'article 6, la C.S.O.C. 's'engage à ne pas signer d'accords | 91d04
dénonciation de la part de la mutuelle' (article IX, alinéa c). | 91d04
alinéa du a de l'article 2 : | 91d04
Considérant, en troisième lieu, qu'il résulte de l'instruction que les stipulations du 5° alinéa du | 91d04
Considérant qu’aux termes de l’article 16, 3ème alinéa de la loi du 16 juillet 1984 relative à l’organisation et à la promotion des activités | 00mc08
pratiquants du sport " ; que le 5ème alinéa du même article précise en ce qui concerne les établissements, lesquels se " distinguent des | 00mc08
1. Aux termes du deuxième alinéa de l'article L. 462-8 du livre IV du code de commerce, le | 03d64
Considérant l’alinéa 3 de l’article L. 462-8 du code de commerce, selon lequel : " il est donné acte, par | 01d47
I de l'article L. 464-2 (…)". Toutefois, en vertu des dispositions de l'article 22 alinéa 2 de | 04d56
4. S'agissant d'EDF, les alinéas 9 et 10 de l'article 27 du cahier des charges de concession RAG | 03d50
l'alinéa 9 de l'article 19 bis du cahier des charges de la concession entre Electricité de | 03d50
des alinéas 9 et 10 de l'article 27 du cahier des charges précité. Electricité de Strasbourg n'a | 03d50
15. De telles dérogations sont soumises, ainsi qu'il est précisé à l'alinéa 9 de l'article 19 bis de ce | 03d50
d"entreprises ou groupements d'entreprises'. Le dernier alinéa de l'article 3 du règlement | 92d08
Aux termes du cinquième alinéa de l’article L.464-2-I du code de commerce : « Le Conseil | 05d75
l’alinéa ci-dessus s’étendent au branchement des équipements propres à l’opération sur | 07mc03
R. 543-57 du code de l’environnement. Il est significatif que le dernier alinéa de l’article | 09d26
collectivité soit prévue. Le quatrième alinéa de l’article 13 du CPD, intitulé | 09d26
Mais, considérant que l’article L. 621-63 alinéa 3 du code de commerce précise que "Les personnes qui | 02d48
personne intéressée " ; qu’en application de l’article 464-5, alinéa 2, du code de commerce, la commission | 01d20
1957 et du troisième alinéa de l'article 9 du règlement n° 17 susvisé, les autorités des Etats | 94d05
étaient visées par les dispositions du premier alinéa de l'article 50 de l'ordonnance n° 45-1483 | 94d05
alinéa du IV de l’article 5 de l’ordonnance précitée du 13 novembre 2008. | 08d30
513. L’article L. 464-2, paragraphe I, alinéa 4 du code de commerce, dans sa rédaction issue de la | 08d30
dispositions combinées des cinquième et sixième alinéas de l'article 6 du règlement intérieur | 91d56
L. 420-2 alinéa 2, du code du commerce, résulte de la notoriété de la marque du | 07d14
l'alinéa 2 de l'article L. 462-8 du Code de commerce. | 08d16
commerce et 1844-7 alinéa 7 du code civil. Les conditions prévues à l’article L. 641-10 du | 08d16
alinéa de l’article L. 462-1 ou des entreprises et après avoir entendu les parties en cause | 08d16
France au cours du dernier exercice clos' ; qu'en application de l'article 22, alinéa 2, de la | 95d53
Considérant que l’alinéa 1er de l’article L 588-1 du code de la santé publique dispose que : " Un service de | 98mc01
d'assainissement rue d'Oslo et rue de Varsovie ; que toutefois, en application de l'alinéa 3 de | 96d07
Varsovie ; que toutefois, en application de l'alinéa 3 de l'article 62 de la loi du 25 janvier | 96d07
l'alinéa 3 de l'article 62 de la loi du 25 janvier 1985, dont il résulte qu'un cessionnaire ne peut | 96d07
national des fabricants de sucre ont par application de l'article 48, cinquième alinéa, de | 90d40
décision attaquée répondant aux exigences de l'article 568, alinéa 2, du code de procédure | 90d40
cours du dernier exercice clos " ; qu'en application de l'article 22 alinéa 2 , de la même ordonnance, la | 97d84
démonstration que les conditions prévues au troisième alinéa de l’article 81 du traité ou au | 08d25
exercice clos » ; qu’en application de l’article 22, alinéa 2, de la même ordonnance, la | 96d68
Seules font exception aux dispositions du précédent alinéa les associations dont l'objet est | 13d14
anticoncurrentielle dans le cadre de l’alinéa 2 du I de l’article L. 420-4 du code de | 13d14
153. Le troisième alinéa du I de l’article L. 464-2 du code de commerce prévoit que « les | 13d14
154. Aux termes du quatrième alinéa du I de l’article L. 464-2 du code de commerce « [s]i le | 13d14
de l’article L. 463-7 alinéa 2 du code de commerce ; | 05d29
du dernier exercice clos...' ; qu'en application de l'article 22, alinéa 2, de la même ordonnance, | 96d42
médicaments, il y a lieu également d’ordonner, sur le fondement du 5ème alinéa du I de | 07d09
à la fin de l'année 1989 est expressément rapportée dans le deuxième alinéa de la lettre du 30 | 92d21
organismes visés au deuxième alinéa de l’article L. 462-1 », parmi lesquels figurent les | 04d48
Considérant l’alinéa 3 de l’article L. 462-8 du code de commerce, selon lequel : " il est donné acte, par | 01d68
application de l'alinéa 2 de l'article L. 462-8 du code de commerce. | 06mc02
conditions d'application du second alinéa de l'article L. 122-12 ne sont pas réunies ». Cet | 06mc02
application de l’article L. 462-8, deuxième alinéa, du même code. | 10d14
conformément à la pratique quotidienne des bâtonniers, les dispositions de l’article 10, alinéa 2 de la loi du | 01d35
dont elles ont pu prendre connaissance dans les conditions prévues au second alinéa de | 90d37
du 1er décembre 1986, sous le coup de l'article 50, dernier alinéa, de l'ordonnance n° 45-1483 | 90d27
Enfin, aux termes de l’article L. 464-7 alinéa 2 : « Le recours n’est pas suspensif. | 05d09
excessives », en application de l’article L. 464-7 alinéa 2 du code de commerce. La | 05d09
application des dispositions combinées de l’article L. 462-5 et du deuxième alinéa de l’article L. 462-1 du | 01d72
position définitive sur votre adhésion au GIE. En effet, l’alinéa 1 de l’article 9 stipule que | 07d08
au titre du 2° alinéa de l’article L. 420-4 du code de commerce et de l’article 81 § 3 du traité | 07d08
198. Le deuxième alinéa de l'article L. 420-4 du code de commerce prévoit que ne sont pas | 07d08
prohibées par le présent titre. (…)" (3ème alinéa du I du nouvel article L. 464-2 du code de | 07d08
application de l'alinéa 2 de l'article L. 462-8 du Code de commerce selon lequel le | 09d09
du deuxième alinéa de l'article 15 de l'ordonnance du 1er décembre 1986, du nonrespect par la | 92d50
application du 6ème alinéa de l’article 11 du règlement 1/2003, l’autorité nationale de | 06d09
procédure au sens du 6ème alinéa de l’article 11 du règlement 1/2003, dans la mesure où la | 06d09
283. Mais l’alinéa 4 de l’article L.463-2 du code de commerce dispose que : "Lorsque des | 06d09
alinéa de l'article L. 450-4 du code de commerce, être portés devant le juge ayant autorisé | 06d09
dispositions de l’article L. 463-7, alinéa 2, du code de commerce ; | 10d29
alinéa de l’article R. 543-59 du même code n’aborde les relations entre les éco-organismes | 10d29
l'Autorité de la concurrence acceptant et consacrant les engagements proposés par EcoEmballages pour répondre à des préoccupations de concurrence, en application du 1" alinéa | 10d29
satisfaisant les conditions énoncées à l'alinéa précédent, répondre aux orientations | 07d43
autorisé son offre. Les dispositions du présent alinéa ne visent pas l’accès aux infrastructures de diffusion | 02mc01
Conformément à l’article L. 464-9 alinéa 2 du code de commerce qui dispose que | 16d02
Il s’agit d’appels d’offres soumis aux dispositions des articles 33, alinéa 3 et 57 à 59 du code | 16d02
164. Aux termes du quatrième alinéa du I de l’article L. 464-2 du code de commerce « (s)i le | 16d02
165. Par ailleurs, le troisième alinéa du I de l’article L. 464-2 du code de commerce prévoit que | 16d02
dispositions de l’article L. 420-1 du code de commerce, notamment alinéas 2 et 4, prohibant | 15d08
notamment alinéas a et c, du traité instituant la Communauté Européenne (CE), devenu | 15d08
289. Le troisième alinéa du I de l’article L. 464-2 du code de commerce prévoit que « les sanctions | 15d08
366. Aux termes du quatrième alinéa du I de l’article L. 464-2 du code de commerce « (s)i le | 15d08
Aux termes du 2ème alinéa de l’article L. 462-8 du code de commerce, l’Autorité de la | 12d19
dispositions du 2ème alinéa de l’article L. 462-8 du code de commerce en vertu duquel | 12d19
application des dispositions du 2ème alinéa de l’article L. 462-8 du code de commerce. | 12d19
en application des dispositions du 3ème alinéa de l’article L. 461-3 du code de commerce. | 12d19
et à supprimer l'alinéa ; | 09d32
et à supprimer l'alinéa : | 09d32
l’article L. 44. ». Il précise, dans son dernier alinéa, que « les litiges relatifs aux conditions | 06d20
techniques et financières de la fourniture des listes d’abonnés prévue à l’alinéa précédent | 06d20
alinéa de l’article L. 35-4 du CPCE, supprimé par la loi du 31 décembre 2003, chaque | 06d20
dispositions du premier alinéa de l'article 7 de l'ordonnance susvisée du 1er décembre 1986; | 91d50
publique, ainsi que les charges et les revenus des exploitants thermaux ». Les alinéas 1 et 2 | 09d39
L'article L. 251-2 du Code de l'aviation civile dispose dans son alinéa 1er : « La société | 08d05
rejetée faute d'éléments suffisamment probants, en application de l'alinéa 2 de l'article | 08d05
combinés. Un décret détermine celui des organismes mentionnés au présent alinéa sur | 13d01
sanction pécuniaire (…) ». Par ailleurs, le deuxième alinéa de l’article L. 430-3 indique | 13d01
. article 2 (Droits et obligations liés au statut de distributeur agréé), alinéa 2 : "le distributeur agréé ne pourra revendre les | 02d36
précise que "Par dérogation aux alinéas 3.1.1 et 3.1.3 de l’article 3 du contrat, le revendeur agréé pourra rétrocéder les | 02d36
Considérant qu’aux termes du 1er alinéa de l’article L. 464-2 du code de commerce : "(Le Conseil de la concurrence) peut | 02d36
Considérant qu’aux termes du dernier alinéa de l’article L. 464-2 du code de commerce : "Le Conseil de la concurrence | 02d36
Considérant que l’article L. 462-8, alinéa 1 du code de commerce énonce que le Conseil de la | 02d50
application des dispositions combinées de l’article L. 462-5 et du deuxième alinéa de l’article L. 462-1 | 02d50
conséquence, il convient de faire application des dispositions de l’article L. 462-8 alinéa 1, précité. | 02d50
après l'avis n° 87-A-04 du Conseil de la concurrence sur la base du deuxième alinéa de | 91d39
223. Aux termes du quatrième alinéa du I de l’article L. 464-2 du code de commerce « [si] le | 14d20
224. Par ailleurs, le troisième alinéa du I de l’article L. 464-2 du code de commerce prévoit que | 14d20
11 septembre 1941, pour les plantes visées aux alinéas 2 et 3 de l'article L. 659 du code de la santé | 97d18
Toutefois, sous réserve du respect des dispositions du premier alinéa de l'article L. 580, les pharmaciens | 97d18
suite, ces entreprises sont au nombre des personnes visées au troisième alinéa du même article dans sa | 97d18
francs " ; qu'en application de l'article 22, alinéa 2, de la même ordonnance, la commission permanente | 97d18
deuxième alinéa de l’article L. 441-3 du code de commerce, les factures sont conservées | 05d32
En effet, le deuxième alinéa de cet article, qui dispose : « Le vendeur est tenu de délivrer la | 05d32
importe, pour que les conditions d’application de l’article 82, second alinéa, sous c), CE | 10d32
est rejetée en application de l’article L. 462-8, deuxième alinéa, du code de commerce en | 10d32
Mais considérant qu'aux termes du cinquième alinéa de l'article 48 de l'ordonnance du 1er | 95d62
décembre 1986 'l'ordonnance mentionnée au premier alinéa du présent article n'est susceptible | 95d62
l’alinéa 2 de l’article L. 462-8 du Code de commerce. | 10d07
à la sécurité dispose, en son alinéa 7, que les personnels de la police nationale peuvent bénéficier | 00d33
Considérant que l’article L. 462-8 alinéa 2 du code de commerce énonce que le Conseil peut rejeter la | 02d54
ces conditions, de faire application des dispositions de l’article L. 462-8 alinéa 2 du code de commerce | 02d54
alinéa de l'article L. 462-1 ou des entreprises et après avoir entendu les parties en cause et le | 03d41
de la loi du 15 mai 2001. Or, le 4ème alinéa de l’article L. 464-2 prévoit que « si le | 08d03
procédure simplifiée prévue à l’article L. 463-3, peut prononcer les mesures prévues au I de l’article L. 4642 (…)" ; que toutefois, en vertu des dispositions de l’article 22 alinéa 2 de l’ordonnance du 1er décembre | 02d37
L’article L. 462-8, alinéa 2 du code de commerce énonce que le Conseil de la concurrence | 05d41
Il résulte de ce qui précède qu'il convient de faire application de l'article L. 462-8, alinéa 2 | 05d41
aux offres de services. L’alinéa 2 de l’article 2 des statuts indiquait que : " L’association se substituera à ses adhérents, notamment pour | 00d68
Par ailleurs, l’article 6, alinéa 8, de ces statuts prévoyait expressément que toute demande d’adhésion devait comporter : "L’engagement | 00d68
1er décembre 1986, et qui indique, en son alinéa 2 : " les procès-verbaux sont signés par les enquêteurs, par l’occupant des lieux ou par | 00d68
limitant l’autonomie de gestion de ses membres, à savoir l’alinéa 2 de l’article 2 des statuts et l’article 1 du règlement intérieur de | 00d68
l’alinéa 2 de l’article 2 de ses statuts ; | 00d68
France au cours du dernier exercice clos' ; qu'en application de l'article 22, alinéa 2, de la | 95d67
pour son évaluation. Pour l'application du présent alinéa, les différentes formes | 07mc06
Considérant que l’article L. 462-8, alinéa 2, du code de commerce prévoit que "le Conseil peut rejeter la | 02d05
Considérant qu'aux termes du deuxième alinéa de l'article 46 de l'ordonnance du 1er décembre | 94d42
parties intéressées. Ils font foi jusqu'à preuve contraire' ; qu'en vertu du premier alinéa de | 94d42
son second alinéa, que 'les personnes entendues peuvent être assistées d'un conseil', ces | 94d42
que les personnes entendues par les fonctionnaires mentionnés au premier alinéa de l'article | 94d42
159. Aux termes de l’article L. 420-2 alinéa 2 du code de commerce, « est en outre prohibée, | 09d40
L. 420-2, alinéa 2, du code de commerce, résulte de la notoriété de la marque du | 09d40
l’aéroport ". Le septième alinéa de ce même article précise qu’ "Il arrête le plan d’organisation et | 98d34
15ème alinéa, indique que le conseil d’administration " présente au ministre chargé de l’aviation civile ses | 98d34
exploitation " (article R 252-12, 10ème alinéa) ; il " arrête chaque année, dans le cadre de la section | 98d34
qui est soumis à l’approbation du ministre chargé de l’aviation civile " (article R 252-12, 11ème alinéa) ; il | 98d34
des Finances " (article R 252-12, 13ème alinéa) ; il " présente au ministre chargé de l’aviation civile ses | 98d34
propositions concernant les conditions d’établissement et de perception des redevances… " (article R 25212, 15ème alinéa). Enfin, l’article R 252-15 prévoit que " les délibérations relatives aux objets sur lesquels le | 98d34
10ème alinéa et R 252-12 14ème alinéa, relèvent (...) du ministre chargé de l’aviation civile les décisions | 98d34
Mais considérant qu’aux termes des dispositions des dixième et quatorzième alinéas de l’article R 252-12 le | 98d34
entendu sur le fondement des dispositions de l’article L. 463-7, deuxième alinéa, du Code de | 10d16
d’éléments suffisamment probants, en application de l’alinéa 2 de l’article L. 462-8 du | 10d16
4- Aux termes du 1er alinéa de l'article L. 462-8 du code de commerce, "le Conseil de la | 03d25
que le prévoit l’article L. 464-2, I, premier alinéa, du code de commerce, lors de l’audition | 08d26
qu’elle est rédigée, la dernière phrase de l’alinéa 31 peut être interprétée comme | 08d26
− la deuxième tient à la mention aux alinéas 4 et 9 de l’article 10 que les décisions de | 08d26
− la troisième tient à l’insertion du terme « notamment » au 10ème et dernier alinéa de | 08d26
En outre, selon le deuxième alinéa de l’article 17 un comportement n’est plus considéré | 08d26
15 mai 2001, énonce en son deuxième alinéa que le Conseil "peut rejeter la saisine par décision motivée | 02d28
alinéa 2, du code de commerce précité ; | 02d28
l'alinéa 2 de l'article L. 462-8 du code de commerce. | 04mc02
d’exclusivité à la charge de ceux-ci. Le quatrième alinéa du premier article de ce contrat | 04mc02
derniers, et notamment le quatrième alinéa du premier article du « Contrat d’agent | 04mc02
ces derniers, et notamment le quatrième alinéa du premier article du « Contrat d’agent | 04mc02
L'article L. 462-8, alinéa 2 du code de commerce énonce que "le Conseil de la concurrence | 07d19
l'article L. 462-8, alinéa 2 du code de commerce précité. | 07d19
pas rejetée faute d'éléments suffisamment probants, en application de l'alinéa 2 de l'article | 06d39
Soliman et le matériel informatique. Selon l’article 1, alinéa 2 du "contrat de concession | 06d16
S’agissant de l’achat de mobilier d’agencement auprès de Promodern, l’article II. alinéa 2 | 06d16
dépendance économique, au sens de l’article L. 420-2, alinéa 2, du code de commerce, | 06d16
Aux termes de l’article 18 dernier alinéa de la loi, « les attributions, la composition et les | 12d16
L’article L. 420-2, alinéa 2, du code de commerce prohibe « (…) dès lors qu’elle est | 12d16
l’état de dépendance économique, au sens de l’article L. 420-2, alinéa 2, du code de | 12d16
s’engage à ne pas appliquer le second alinéa de l’article 2 du contrat de dépositaire et en | 12d16
second alinéa de l’article 2, qui, comme l’ont confirmé les débats lors de la séance, est | 12d16
pas vérifiable alors que l’article 3 alinéa 1 du contrat stipule que la résiliation doit être | 12d16
profession mentionnés à l’alinéa 4 de l’article 3 du contrat de dépositaire, à savoir la | 12d16
En 1997, l’article 7.2. du contrat est complété par l’alinéa suivant : « Le revendeur pilote | 05d07
500 000 francs (76 244,51 €) conformément à l'article 22 alinéa 2 de l'ordonnance | 05d07
faire application des dispositions de l’article L. 462-8, alinéa 1, du code de commerce. | 05d42
son second alinéa, que 'les personnes entendues peuvent être assistées d'un conseil', ces | 96d25
entendues par les fonctionnaires mentionnés au premier alinéa de l'article 45 de l'ordonnance | 96d25
l’alinéa 2 de l’article L. 462-8 du code de commerce ; qu’en outre, la demande de mesures conservatoires | 02d35
Considérant que l’article L. 462-8, alinéa 2 du code de commerce dispose que le Conseil de la concurrence | 02d35
au deuxième alinéa de l'article L 462-1 ou par les entreprises. Ces mesures ne peuvent intervenir que si la | 00mc14
Considérant qu'aux termes des deuxième et troisième alinéas de l'article 13 de l'ordonnance du | 95d30
assureurs ont maintenu la règle définie par l’alinéa 4 de l’usage n° 3 : AXIVA et Allianz Vie. | 00d62
le 4ème alinéa de l’usage n° 3. Sur ordre écrit de l’assuré, ils exécutent l’instruction du client et versent les commissions au nouveau | 00d62
Vu la décision n° 13-JU-01 du 1er mars 2013 du président de l’Autorité, désignant un viceprésident pour statuer sur la saisine en application de l’article L.461-3, 4ème alinéa, du Code | 13d08
En application de l’article L. 462-8, alinéas 1 et 2, du code de commerce, « l’Autorité de la | 13d08
en application du quatrième alinéa de l'article L. 464-9. | 13d08
du quatrième alinéa de l'article L. 464-9. Il peut faire de même s'agissant des décisions | 13d08
premier alinéa. La loi ne renvoie au règlement intérieur pour fixer le quorum minimum que | 13d08
du 4ème alinéa de l’article L. 461-3 aux décisions prévues à l’article L. 462-8 n’est pas | 13d08
application du quatrième alinéa de l'article L. 464-9 ». Cette exigence s’applique | 13d08
En l’espèce, il a été fait application du 4ème alinéa de l’article L. 461-3 par décision | 13d08
application des dispositions combinées de l’article L. 462-5 et du deuxième alinéa de l’article L. 462-1 du | 00d69
n’est pas rejetée faute d’éléments suffisamment probants, en application de l’alinéa 2 de l’article L. 462-8 du | 02d39
Considérant que l’article L. 462-8, alinéa 2 du code de commerce dispose que le Conseil de la concurrence | 02d39
l’article L. 420-2 alinéa 2 du code de commerce qui implique, non seulement la constatation d’une | 02d39
par l’alinéa 4 de l’article 72 de l’annexe 3 du code général des impôts, plus de 50 % des | 06d14
dispositions de l’alinéa 4 de l’article 72 précité, de sorte que le prix de leur abonnement est | 06d14
France au cours du dernier exercice clos' ; qu'en application de l'article 22, alinéa 2, de la | 93d57
Les trois derniers alinéas de cet article 34 précisaient, par ailleurs, que " Dans les bandes de fréquences affectées | 99d14
missions de service public qui lui sont confiées par le cahier des charges prévu au quatrième alinéa de l’article de | 99d14
de l’exclusivité de l’utilisation du site comme précisé à l’alinéa ci-après " . | 99d14
l’article 300, alinéa 1 du code des marchés publics" qui prévoit que "la commission peut demander aux | 02d61
l’article L. 461-3 alinéa 4 du code de commerce ; | 12d13
Considérant qu’aux termes du 2ème alinéa de l’article 8 de l'ordonnance du 1er décembre 1986, est prohibée | 99d54
selon les termes de l’article L. 464-7 alinéa 2 : « Le recours n’est pas suspensif. Toutefois, | 05d08
L'article L. 462-8, alinéas 1 et 2, du Code de commerce énonce : « Le Conseil de la | 08d11
deuxième alinéa de l’article L. 441-1 peuvent être « l’État, les collectivités territoriales, | 08d11
application des dispositions combinées du premier alinéa de l'article 11 et du deuxième alinéa de | 97d80
Considérant qu'aux termes du premier alinéa de l'article 45 de l'ordonnance du 1er décembre 1986 : " Des | 97d28
les mêmes modalités que celles qui sont prévues au premier alinéa de l'article L. 450-6 de | 06d18
sanitaires, plomberie, climatisation, que "les dispositions de l’article L. 463-2 alinéa 4 du | 06d18
différents intervenants dans la procédure. Aux termes des dispositions du premier alinéa de | 06d18
charge de l'établissement " (article R. 361-40 alinéa 1 du code des communes, dans sa rédaction résultant | 97d27
dans un délai de deux mois » (premier alinéa), que, s’agissant du rapport, « les parties ont | 08d32
les quinze jours qui précèdent la séance » (troisième alinéa) et que « lorsque des | 08d32
consultation du dossier et la production des observations des parties » (quatrième alinéa). | 08d32
En application de l’article L. 462-8, alinéas 1 et 2, du code de commerce, le Conseil de la | 07d10
rejeter la saisine en application de l’article L. 462-8, alinéa 2, du code de commerce et, par | 07d10
de l'article L. 464-2 (…) ». Toutefois, en vertu des dispositions de l'article 22 alinéa 2 de | 05d45
pas déclarée irrecevable, en application de l'alinéa 1er de l'article L. 462-8 du code de | 04d45
alinéa de l’article L. 462-1 ou des entreprises et après avoir entendu les parties en cause | 04d45
Cependant, l'article 36, alinéa 2, du décret du 30 avril 2002 fixant les conditions d'application | 03d45
En application des dispositions de l'article 1844-7, 7ème alinéa du code civil, la société Plein | 03d45
des dispositions du 3ème alinéa de l'article 1844-7 7ème alinéa du code civil, la personnalité | 03d45
la concurrence a désigné, sur le fondement du dernier alinéa de l’article L. 461-3 du code | 16d01
L'article L. 462-8, alinéa 2 du code de commerce énonce que : " L’Autorité de la concurrence | 16d01
partie de la saisine doit donc être rejetée, en application de l’alinéa 2 de l’article L. 462-8 | 16d01
partie de la saisine doit donc être rejetée en application de l’alinéa 2 de l’article L. 462-8 | 16d01
suffisamment probants, en application de l’alinéa 2 de l’article L. 462-8 du code de | 10d25
dispositions de l’article 6 alinéa 1 de la Convention Européenne des Droits de l’Homme, | 05d51
Concernant la violation des dispositions de l’article 6 alinéa 1 de la CEDH, il convient de | 05d51
des fraudes sont habilités, en application de l’article 45, alinéa I, de l’ordonnance | 05d51
dispose que : « L’ordonnance mentionnée au premier alinéa du présent article | 05d51
rappelé que : « Aux termes du cinquième alinéa de l’article 48 de l’ordonnance du | 05d51
1er décembre 1986 : L’ordonnance mentionnée au premier alinéa du présent article n’est | 05d51
Considérant qu'aux termes des deuxième et troisième alinéas de l'article 13 de l'ordonnance du | 95d31
le Conseil ne fait pas application de l'alinéa 2 de l'article L. 462-8 du code de commerce | 05d06
Par ailleurs, l’article 4-1, dernier alinéa, du règlement intérieur pour 1993, dans ses deux versions consécutives, dispose, qu’" afin | 00d75
Considérant que l’article 4-1, dernier alinéa, du règlement intérieur pour 1993, dans ses deux versions consécutives, interdit que, lors de | 00d75
dispositions du deuxième alinéa de l’article 51 en raison de sa contribution au progrès économique que dans la mesure où ses effets | 00d75
Considérant que l’article 4-1 du règlement contractuel pour 1993, dans ses deux versions successives, dispose, dans son 3ème alinéa, que | 00d75
que toutefois, en application de l'alinéa 3 de l'article 62 de la loi du 25 janvier 1985, dont il | 95d14
• article 15 alinéa 1 : les sociétés Bat/Ternetix garantissent qu'aucun tiers, par assignation | 03d23
rejetée faute d’éléments suffisamment probants, en application de l’alinéa 2 de | 04d02
l’Autorité de la concurrence a désigné, sur le fondement du dernier alinéa de l’article | 14d12
6. En cas de non respect de l'engagement visé à l'alinéa qui précède, la société | 05d01
l'avance dont elle a bénéficié, augmenté des dommages et intérêts prévus à l'alinéa | 05d01
l'alinéa 2 de l'article L. 462-8 du code de commerce. | 05d01
cas de non respect de l'engagement visé à l'alinéa qui précède, la société bénéficiaire | 05d01
dont elle a bénéficié, augmenté des dommages intérêts prévus à l'alinéa précédent, soit | 05d01
l’article L. 621-63 alinéa 3 du code du commerce, qui dispose que "les personnes qui | 05d19
L'article L. 462-8, alinéa 2 du code de commerce énonce que « le Conseil de la | 05d15
l'article L. 462-8, alinéa 2, du code de commerce précité. | 05d15
2° De joindre à ce document une notice établie par l'assureur conformément au deuxième alinéa de l'article | 12d29
dernier cas, le premier alinéa du I de l’article L. 511-1 du code des assurances précise que | 12d29
quant à elles définies au premier alinéa de l’article R. 511 1 du code des assurances comme | 12d29
160. Aux termes de l'article L. 464-2 I, troisième alinéa, du code de commerce : « Les sanctions | 10d04
161. L’article L. 464-2 I, quatrième alinéa, du code de commerce dispose que « Le montant | 10d04
et de la détention de Marseille sur le fondement de l'article L. 450-4 dernier alinéa du code | 10d26
273. Le troisième alinéa du I de l’article L. 464-2 du code de commerce prévoit que « les | 15d03
407. Aux termes du I de l’article L. 464-2, cinquième alinéa, du code de commerce, l’Autorité | 15d03
plantes visées aux alinéas 2 et 3 de l'article L. 659 du code. | 95d35
France au cours du dernier exercice clos' ; qu'en application de l'article 22, alinéa 2, de la | 95d35
application du deuxième alinéa de l’article L. 462-8 du code de commerce, rejeter la | 05d66
