de la concurrence de pratiques de la société Quantel S.A. (ci-après QL.S.A.) ; | 91d53
compétente pour sanctionner des pratiques anticoncurrentielles au regard de leurs | 12d09
une pression concurrentielle sur leurs homologues allemands. En effet, le prix supraconcurrentiel découlant des pratiques anticoncurrentielles mises en œuvre sur le | 12d09
conséquences conjoncturelles ou structurelles des pratiques. | 12d09
2008. Les pratiques ayant pris fin en juin 2008 avec les opérations de visite et saisie, il | 12d09
l’absence des pratiques litigieuses. | 12d09
pratiques constatées sur l’économie. | 12d09
pratiques visées par le grief n° 1, prises en elles-mêmes, doit être considérée comme | 12d09
engagée à prendre en compte leur durée selon les modalités pratiques suivantes : la | 12d09
faits et à l’importance du dommage causé à l’économie par les pratiques en cause, le | 12d09
d’une part, et de sa durée individuelle de participation aux pratiques, d’autre part, est | 12d09
20 décembre 2007 relative à des pratiques mises en œuvre dans le secteur de la | 12d09
bon fonctionnement des pratiques, au point d’entraîner des menaces et des tentatives | 12d09
celui de la plupart des autres entreprises ayant pris part aux pratiques. | 12d09
pratique décisionnelle (voir la décision n° 12-D-08 relative à des pratiques mises en | 12d09
sanction au titre de pratiques anticoncurrentielles mises en œuvre dans le secteur de la | 12d09
mises en cause dans le cadre des pratiques dénoncées ». | 12d09
ont mis fin aux pratiques le 4 mars 2008, date à laquelle elles ont présenté leur | 12d09
pratiques constatées ou qu’elles leur aurait révélé l’existence de sa demande de | 12d09
(décisions n° 07-D-21 du Conseil du 26 juin 2007 relative à des pratiques mises en | 12d09
11 juin 2008 relative à des pratiques relevées dans le secteur de l’entretien courant des | 12d09
locaux, paragraphe 99, n° 09-D-05 du 2 février 2009 relative à des pratiques mises en | 12d09
8 décembre 2011 relative à des pratiques mises en œuvre dans le secteur des lessives). | 12d09
point, décisions n° 07-D-21 du Conseil du 26 juin 2007 relative à des pratiques mises | 12d09
du 11 juin 2008 relative à des pratiques relevées dans le secteur de l’entretien courant | 12d09
pratiques mises en œuvre dans le secteur du travail temporaire, paragraphes 156 à 157 | 12d09
permettant aux salariés et aux dirigeants du groupe de révéler des pratiques | 12d09
imputer les pratiques visées par le grief n° 1, en tant que société-mère des sociétés | 12d09
celles faisant l’objet des pratiques mises en œuvre dans le cadre de France Farine et de | 12d09
L’assiette de la sanction reflète ainsi le fait que les pratiques mises en place par les | 12d09
de la sanction des entreprises qui sont tenues pour responsables des pratiques visées | 12d09
Moulins Storione, qui n’ont participé qu’aux pratiques visées par le grief n° 3, les | 12d09
entreprises ayant participé aux pratiques visées par les griefs n° 2 et n° 3 au stade de la | 12d09
896. Comme il a été rappelé aux paragraphes 790 et 791 ci-dessus, de telles pratiques, | 12d09
897. La gravité des pratiques est également accrue par leur caractère systématique. Pour | 12d09
les pratiques en cause n’ont pas eu un caractère secret. En effet, ces pratiques se sont | 12d09
des clients. Cet élément est de nature à modérer la gravité de ces pratiques par rapport | 12d09
900. A l’époque de la commission des pratiques, France Farine et Bach Mühle | 12d09
pratiques, celles-ci ont eu pour effet, au moins potentiel, de perturber les prix | 12d09
production plus faibles. France Farine soutient donc que les pratiques mises en œuvre | 12d09
913. Des estimations quantitatives précises des conséquences imputables aux pratiques | 12d09
tandis que la durée des pratiques est exceptionnellement longue : de ce fait, les | 12d09
pratiques s’est fait ressentir sur les consommateurs, qui ont supporté un prix supraconcurrentiel depuis 1966. L’arrivée du hard discount en France n’a pu limiter celuici en raison de la part importante de ce segment verrouillée par Bach Mühle depuis | 12d09
919. Il résulte de l’ensemble de ce qui précède que les pratiques mises en place de façon | 12d09
établie au titre des pratiques visées par les griefs n° 2 et n° 3, une proportion de 17 % | 12d09
sa prise de contrôle indirecte de France Farine) et la date de cessation des pratiques. | 12d09
pratiques : un coefficient de cinq dixièmes sera appliqué à la valeur des ventes | 12d09
responsabilité est retenue au seul titre des pratiques mises en œuvre dans le cadre de | 12d09
928. Le tableau ci-dessous récapitule la durée individuelle de participation aux pratiques | 12d09
participation aux pratiques | 12d09
l’économie par les pratiques en cause, le montant de base de la sanction pécuniaire | 12d09
de participation aux pratiques d’autre part, s’établit comme suit : | 12d09
939. Comme indiqué plus au paragraphe 763, Nutrixo SAS se voit imputer les pratiques | 12d09
pratiques anticoncurrentielles par l’autorité de concurrence allemande, le | 12d09
9 890 000 euros au titre des pratiques visées par le grief n° 1, et | 12d09
18 930 000 euros au titre des pratiques visées par les griefs n° 2 et n° 3. | 12d09
euros au titre des pratiques visées par le grief n° 1, d’une part, et à 24 605 000 euros | 12d09
au titre des pratiques visées par les griefs n° 2 et n° 3, d’autre part. | 12d09
L’Autorité a disjoint du dossier en janvier 2010 une partie des pratiques concernant le | 12d09
secteur de la boulangerie artisanale. Ces pratiques continuent à faire l’objet d’une | 12d09
Joint aux autres éléments des pratiques sanctionnées, et en particulier la protection du | 12d09
n° 12-D-09 du 13 mars 2012 relative à des pratiques mises en œuvre dans le secteur des | 12d09
Article 7 : Sont infligées, au titre des pratiques visées à l’article 1er, les sanctions pécuniaires | 12d09
Article 10 : Sont infligées, au titre des pratiques visées aux articles 2 et 3, les sanctions | 12d09
n° 12-D-09 du 13 mars 2012 relative à des pratiques mises en œuvre dans le secteur de la | 12d09
15 février 2010 relative à des pratiques mises en œuvre dans le secteur des farines alimentaires. | 12d09
des pratiques, au dommage causé à l'économie et à sa situation individuelle^ | 12d09
^ Autorité de la concurrence, décision n° 03-D-45 du 25 septembre 2003 relative aux pratiques mises en | 12d09
pratiques relevées, la nécessité du respect absolu du droit de la concurrence pour l'avenir et la | 12d09
qu'ils doivent, dans l'exercice de leurs fonctions, s'abstenir de toutes pratiques qui pourraient | 12d09
de la concurrence les statuts, les règles de fonctionnement, et les pratiques des associations | 12d09
de l'informer de pratiques potentiellement anticoncurrentielles dont il a connaissance concernant le | 12d09
sur les pratiques mises en œuvre par les sociétés Booking.com B.V., | 15d06
concurrence de pratiques mises en œuvre par les principales plateformes de réservation | 15d06
Touristique (la « FAGIHT ») ont saisi l’Autorité de la concurrence de pratiques mises en | 15d06
la société Accor a saisi l’Autorité de la concurrence de pratiques mises en œuvre par | 15d06
partie de ces affaires relative aux pratiques concernant les sociétés Expedia et HRS de | 15d06
de pratiques mises en œuvre par les principales plateformes de réservation hôtelière, dont | 15d06
saisi l’Autorité de pratiques similaires mises en œuvre par les mêmes opérateurs. | 15d06
partie de ces affaires relative aux pratiques concernant les sociétés Expedia et HRS de | 15d06
Sont successivement abordées les clauses de parité (1) et les autres pratiques dénoncées par | 15d06
pratiques (C) et enfin, les préoccupations de concurrence (D). | 15d06
Trois éléments doivent être réunis pour établir que des pratiques sont susceptibles d’avoir | 15d06
L’existence de pratiques susceptibles d’affecter ces échanges ; | 15d06
En l’espèce, les pratiques litigieuses sont mises en œuvre par les OTA à l’égard de | 15d06
De plus, les pratiques en cause concernent la vente par Internet. A cet égard, la cour | 15d06
Les pratiques en cause sont donc susceptibles d’affecter sensiblement le commerce entre | 15d06
Les pratiques visées concernent les relations contractuelles entre les OTA et les hôteliers. | 15d06
prix de la nuitée d’hôtel est indissociable du prix des autres services. Ces pratiques ne concernent pas non | 15d06
133. Enfin, la mise en œuvre par Booking.com des pratiques litigieuses pourrait être considérée | 15d06
l’article 101, paragraphe 3, du TFUE à des catégories d’accords verticaux et de pratiques | 15d06
en pratiques discriminatoires visées au I de l’article L. 442-6 du code de commerce. | 15d06
plateformes, d’imposer des clauses de parité aux hôtels puisse être constitutif de pratiques | 15d06
146. En conclusion, il apparaît que ces pratiques suscitent des préoccupations de concurrence et | 15d06
pratiques actives et directes visant à inciter les consommateurs à une telle pratique. 121 | 15d06
notamment aux pratiques commerciales trompeuses ou aux prix et conditions de vente. 136 | 15d06
susceptibles de constituer des pratiques prohibées visées aux articles L. 420-1, L. 420-2 et | 15d06
l’encontre de certaines pratiques visés dans les saisines (B), le contenu des engagements | 15d06
constituer des pratiques prohibées visées aux articles L. 420-1, L. 420-2 et L. 420-5 ». | 15d06
» (points 10 et 11). Elle précise en outre que « les pratiques concernées par les décisions | 15d06
d’engagements rendues à ce jour sont essentiellement certaines pratiques unilatérales ou | 15d06
221. En l’espèce, les pratiques concernées, susceptibles de restreindre le fonctionnement | 15d06
concurrentiel du marché, sont des pratiques unilatérales et/ou verticales dont l’effet serait | 15d06
préoccupations de concurrence à l’encontre des pratiques, autres que les clauses de parité, | 15d06
227. En l’espèce, les éléments du dossier ne permettent pas d’établir que ces pratiques seraient | 15d06
et relèvent de la compétence du juge commercial. Ces pratiques ont été examinées par la | 15d06
Commission d’examen des pratiques commerciales dans le cadre de l’avis n°13-10 sur les | 15d06
le cadre de ses compétences, celles-ci étant limitées aux pratiques qui sont susceptibles | 15d06
l’avenir les pratiques suscitant des préoccupations de concurrence : « La procédure | 15d06
censé s’engager à cesser et/ou modifier à l’avenir les pratiques suscitant des | 15d06
procédure d’engagement, se réserve le droit de mettre en œuvre certaines pratiques pour | 15d06
• l’interdiction de mettre en œuvre des pratiques équivalentes aux obligations de | 15d06
œuvre certaines pratiques, soit une obligation de parité tarifaire à l’égard des canaux | 15d06
Sur l'imputabilité des pratiques à la société Ségala Matériaux : | 96d62
ceux-ci auraient cherché à amener M. Reneault à avouer des pratiques illicites en l'informant | 96d62
pratiques illicites" et le fait qu'ils se sont adressés à sa secrétaire pour obtenir les "anciens | 96d62
rapporteur tire, dans son analyse des pratiques, des éléments concernant la réunion d'avril | 96d62
Sur la qualification des pratiques : | 96d62
de la concurrence peut ordonner aux intéressés de mettre fin aux pratiques | 96d62
auteurs des pratiques prohibées" ; | 96d62
Considérant que, pour apprécier la gravité des pratiques de la société Simat, il y a lieu de tenir | 96d62
Considérant que la gravité des pratiques reprochées à la société Carayon doit être appréciée | 96d62
relative à des pratiques anticoncurrentielles constatées au sein des groupements de | 92d38
celui de son franchisé d'alors, la S.A.R.L. Pecastaing, de pratiques présentées comme | 92d38
B. - Les pratiques relevées | 92d38
pratiques. | 92d38
pratiques invoquées dans les saisines portaient sur l"affaire de la Foire de Pau' mais également | 92d38
sur les pratiques du G.I.T.E.M. et de Copyrec; | 92d38
Considérant que le G.I.T.E.M. avance que l'examen de pratiques de sociétés à forme | 92d38
sur les pratiques en cause; | 92d38
pratiques qu'ils ont mis en œuvre au regard des articles 50 et 51 de l'ordonnance du 30 juin | 92d38
Sur les pratiques constatées: | 92d38
Considérant que sont de même anticoncurrentielles les pratiques des coopératives Copyrec, | 92d38
Considérant que, contrairement à ce qu'avancent Copyrec, Elco et le G.I.T.E.M., les pratiques | 92d38
pas pu être obtenus sans la mise en oeuvre de ces pratiques, par une politique plus | 92d38
caractère de particulière gravité les pratiques de boycottage et d'ententes de prix, | 92d38
du 9 juin 1992 relative à des pratiques anticoncurrentielles constatées au sein des groupements | 92d38
relative à des pratiques mises en œuvre dans le secteur | 09d05
de pratiques mises en œuvre par les groupes Adecco, Manpower et Vedior dans le secteur | 09d05
des pratiques anticoncurrentielles qui auraient été commises par les sociétés Adecco | 09d05
Travail Temporaire, Manpower France et VediorBis. Ces pratiques auraient été révélées à | 09d05
remises de fin d’année ou sur les rétrocessions des allègements sociaux. Ces pratiques | 09d05
infraction matérialisée à la fois par des « accords » et par des « pratiques concertées » tels | 09d05
des griefs se référerait aussi à des pratiques concernant la clientèle de « diffus ». | 09d05
forme et d’autre part des pratiques concertées. Cette situation n’est que l’une de celles qui | 09d05
pratiques concertées et en décisions d’associations d’entreprises (…). Il a été jugé qu’un | 09d05
pratiques concernant les grands comptes dont les sites sont répartis sur l’ensemble du | 09d05
territoire national, mais aussi des pratiques concernant la clientèle du « diffus », également | 09d05
déroulées les pratiques poursuivies et non un « marché pertinent » particulier à une certaine | 09d05
clientèle. Il y a lieu de rappeler à cet égard que, s’agissant de pratiques d’entente, « il n’est | 09d05
permettre de qualifier les pratiques qui ont été constatées et de les imputer aux opérateurs | 09d05
28 novembre 2007 relative à des pratiques observées à l’occasion d’appel d’offres en | 09d05
des pratiques relevées dans le secteur du thon blanc ou l’arrêt du Tribunal de première | 09d05
du Conseil de la concurrence n° 06-D-36 du 6 décembre 2006, relative à des pratiques | 09d05
qualification des pratiques ou des critères de la sanction éventuelle, de manière à éclairer le | 09d05
pratiques abusives d'entreprises qui sont susceptibles d'affecter le commerce entre États | 09d05
de Manpower aux pratiques anticoncurrentielles reprochées qui doit être discutée, en | 09d05
pratiques anticoncurrentielles peut résulter soit de preuves se suffisant à elles mêmes, soit | 09d05
réitération de pratiques prohibées par le présent titre. Elles sont déterminées | 09d05
depuis l’exercice précédant celui au cours duquel les pratiques ont été mises en œuvre. Si | 09d05
- la gravité des pratiques constatées, | 09d05
111. Les pratiques constatées ont pris de multiples formes et se sont traduites, comme indiqué | 09d05
parmi les pratiques anticoncurrentielles les plus graves. Mais une coordination sur des | 09d05
également parmi les pratiques dont la gravité est régulièrement soulignée par le Conseil de | 09d05
relative à des pratiques mises en œuvre dans le secteur de la location et de l’entretien de | 09d05
pratiques ayant suscité la présente affaire. En substance, M. X..., qui avait déjà perdu son | 09d05
période de 1988 à 1991, des pratiques d’origine ancienne avaient empêché le jeu normal de | 09d05
ces pratiques sur le prix des déménagements. | 09d05
« ces pratiques anticoncurrentielles qui caractérisent un dommage à l’économie sont | 09d05
marchés par les pratiques en cause (…) ». Dans cet arrêt, la cour d’appel a approuvé le | 09d05
pratiqués pendant la période au cours de laquelle les pratiques incriminées ont été mises en | 09d05
pratiqués en l’absence de ces pratiques. Toutefois, cette situation de référence, appelée | 09d05
permet d’exclure que des pratiques analogues n’avaient pas cours avant 2003. Les années | 09d05
des pratiques commerciales des opérateurs et en proposant un ordre de grandeur de l’effet | 09d05
des pratiques est depuis longtemps considérée par le Conseil de la concurrence comme | 09d05
constatée avant la commission des nouvelles pratiques ; | 09d05
de concurrence statue sur les nouvelles pratiques ; | 09d05
commission des nouvelles pratiques soit pris en compte pour appeler une réponse | 09d05
lorsque les pratiques examinées dans la présente affaire se sont déroulées (2003-2004) et, | 09d05
pratiques condamnées en 1997 et celles constatées dans la présente décision sont similaires | 09d05
pratiques examinées dans la présente affaire. S’agissant du temps écoulé entre le constat | 09d05
possibilité pour les employés de la Société d’émettre des alertes sur des pratiques de | 09d05
2°) La note de service RH 2007-264 portant sur les règles relatives aux pratiques | 09d05
dispositif d’alerte professionnelle couvre également les pratiques de nature à enfreindre | 09d05
les règles du droit de la concurrence et indiquer les modalités pratiques de déclenchement | 09d05
dispositif d’alerte professionnelle couvre les pratiques de nature à enfreindre les règles du | 09d05
droit de la concurrence et indiquer les modalités pratiques de déclenchement de ce | 09d05
d’alerte professionnelle existant aux pratiques de nature à enfreindre les règles du droit de | 09d05
26 juin 2007 relative à des pratiques mises en œuvre dans le secteur de la location-entretien | 09d05
interne visant à détecter les pratiques anticoncurrentielles (désigné aux Etats-Unis par le | 09d05
de telles pratiques pourront être sanctionnés, le cas échéant par un licenciement. De plus, | 09d05
ce que les engagements de bonnes pratiques au regard des règles de concurrence soient | 09d05
éléments de fond et des cas pratiques, permettant de vérifier le nombre de | 09d05
ayant connaissance de pratiques potentiellement anticoncurrentielles, d'en informer le | 09d05
même s'ils apparaissent à ce stade purement éventuels, des pratiques invoquées par la | 09d05
connaissance de telles pratiques devra en informer directement le Directeur | 09d05
des effets éventuels des pratiques reprochées. L'Institut Vedior est une association à | 09d05
interne visant à détecter les pratiques anticoncurrentielles et l’indication que les salariés qui | 09d05
participeraient à de telles pratiques sont susceptibles d’encourir des sanctions allant | 09d05
améliorer le fonctionnement de la concurrence sur le marché affecté par les pratiques, | 09d05
l’entreprise appartient et à l’éventuelle réitération des pratiques prohibées. Pour établir le | 09d05
n° 00-D-75 du 6 novembre 2000 relative à des pratiques mises en œuvre dans le secteur de | 09d05
susceptibles d’être sanctionnées pour des pratiques anticoncurrentielles, données qui ne se | 09d05
au cours duquel les pratiques ont débuté. Le plafond des sanctions est donc d’un montant | 09d05
mise en œuvre des pratiques anticoncurrentielles identifiées, la date de cette « succession » | 09d05
encadrement supérieur et de ses responsables commerciaux participer à des pratiques | 09d05
celui au cours duquel les pratiques ont débuté. Ledit chiffre d’affaires a été d’environ | 09d05
l’exercice précédant celui au cours duquel les pratiques ont débuté. Ledit chiffre d’affaires | 09d05
Les entreprises utilisatrices de travail temporaire ont été affectées par ces pratiques | 09d05
concurrence relative à des pratiques mises en œuvre dans le secteur du travail | 09d05
relative à certaines pratiques de groupements d'opticiens et d'organismes fournissant | 91d04
opticiens français indépendants (S.O.F.I.) a saisi le Conseil de la concurrence de pratiques | 91d04
pratiques anticoncurrentielles mises en œuvre par l'Associations pour le tiers payant pour les | 91d04
pratiques. | 91d04
jumelles. Il demande en conséquence au Conseil de la concurrence de dire ces pratiques | 91d04
relative à la lutte contre les pratiques paracommerciales. Les S.O.F.I. considère en outre que | 91d04
de telles pratiques sont contraires aux dispositions du code de la mutualité. | 91d04
Le S.O.F.I. dénonce encore les pratiques de la Société de secours minière du Haut-Rhin, qui | 91d04
En ce qui concerne les pratiques de la société de secours minière du Haut-Rhin : | 91d04
les pratiques dénoncées n'entrent pas dans le champ d'application des articles 7 et 8 de | 91d04
pratiques sont de nature à avoir une incidence sur le marché ; | 91d04
janvier 1991 relative à certaines pratiques de groupements d'opticiens et d'organismes | 91d04
d’assurances et de réassurances (ICARE) a saisi le Conseil de la concurrence de certaines pratiques de la Délégation nationale aux sports | 00mc08
14 février 2000, de pratiques mises en œuvre par la Délégation nationale aux sports équestres (DNSE), la société de courtage en | 00mc08
pour la faire accepter par les clubs, des pratiques ayant pour objet ou pouvant avoir pour effet de fausser le jeu de la concurrence ; | 00mc08
certaines au moins des pratiques dénoncées soient de nature à fausser le jeu de la concurrence et soient prohibées par les dispositions du | 00mc08
Considérant que dans sa requête le plaignant dénonce des pratiques anticoncurrentielles dont il précise à plusieurs reprises que " le | 00mc08
concurrence ont pour objet de qualifier des pratiques au regard des règles qui définissent l’ordre public économique et de sanctionner, le | 00mc08
pratiques mises en œuvre par la Fédération nationale des travaux publics (FNTP), qu’elle estime anticoncurrentielles ; | 00d84
Un grief a été notifié à la FNTP pour avoir mis en œuvre des pratiques contraires à l’article L. 420-1 du code de commerce, en délivrant | 00d84
Un grief a également été notifié à la FNTP pour avoir mis en œuvre des pratiques contraires à l’article 81 du traité de Rome dès lors que, | 00d84
Sur les pratiques discriminatoires dont aurait été victime la société Probinord, | 00d84
mettre fin aux pratiques anticoncurrentielles dans un délai déterminé ou imposer des conditions particulières. Il peut infliger une | 00d84
relative à des pratiques mises en œuvre par la Banque Populaire | 03d64
Dominique X… a saisi le Conseil de la concurrence de pratiques mises en œuvre par la | 03d64
relative à des pratiques concernant un marché d’électrification rurale dans le département du Loir-etCher | 02d06
finances et de l’industrie a saisi le Conseil de la concurrence de pratiques concernant un marché | 02d06
le 27 novembre 1997 de pratiques d’entente anticoncurrentielles mises en œuvre dans le cadre d’un marché | 02d06
l’ordre public économique atteint par les pratiques anticoncurrentielles ; | 02d06
pratiques anticoncurrentielles et peuvent saisir les juridictions civiles et répressives d’une action en | 02d06
indemnisation, en annulation ou en cessation des pratiques contestées dans les délais de prescription | 02d06
de l'Ouest a saisi le Conseil de la concurrence de pratiques qu'elle estime anticoncurrentielles | 91d36
des pratiques mises en oeuvre sur le marché de l’électricité par EDF | 01d47
limitée Energie de Bigorre a saisi le Conseil de la concurrence de pratiques mises en oeuvre par | 01d47
a saisi le Conseil de la concurrence de certaines pratiques des Établissements Darty et Fils, de la | 96mc03
relative à des pratiques mises en œuvre par le groupe La Dépêche du | 04d56
L’Opinion Indépendante a saisi le Conseil de la concurrence de pratiques mises en oeuvre | 04d56
Midi a précisé à Mes B..., C..., D..., les modalités pratiques du couplage (annexe 23) : | 04d56
l’ensemble des faits et des pratiques affectant le fonctionnement d’un marché, sans être lié | 04d56
30 novembre 1988, de pratiques susceptibles d'affecter la concurrence sur le marché de | 04d56
riposte à la décision des commissaires-priseurs, qu’ainsi, les deux pratiques sont | 04d56
pratiques qui sont reprochées aux commissaires-priseurs étaient prescrites. | 04d56
Il ressort de ce qui précède que les pratiques relevées à l’encontre des | 04d56
groupe de sociétés, les pratiques, lorsqu’elles sont mises en œuvre par une société filiale, | 04d56
décision par rapport à la société mère. Au cas contraire, les pratiques doivent être imputées | 04d56
aux intéressés de mettre fin aux pratiques anticoncurrentielles dans un délai déterminé ou | 04d56
76 244.51 euros pour chacun des auteurs des pratiques prohibées. | 04d56
S’agissant de l’entente entre les commissaires-priseurs, les pratiques concertées visant à | 04d56
parution des nouveaux tarifs couplés. En outre, les pratiques relevées ont été limitées à six | 04d56
de la société mabalade.com à l’encontre de pratiques mises en œuvre | 02mc02
concurrence de pratiques mises en œuvre par l’Institut géographique national (IGN) et demandé le prononcé | 02mc02
collecte de données géographiques diffusées sous forme de cartes, guides pratiques et ouvrages comprenant | 02mc02
code de commerce, des pratiques discriminatoires mises en œuvre par l’IGN dans les relations avec ses | 02mc02
puissent constituer des pratiques prohibées par les dispositions du livre IV du code de commerce ; | 02mc02
à la concurrence sur le marché de l’information touristique en mettant en œuvre des pratiques qu’elle qualifie | 02mc02
dans l’affaire Editions Franck Mercier ; qu’elle soutient, en outre, que les pratiques de l’IGN ont précipité la | 02mc02
atteinte grave et immédiate portée au secteur économique concerné, du fait des pratiques dénoncées ; qu’en | 02mc02
négative en raison des pratiques imputées à l’IGN ou qu’ainsi que l’allègue la société mabalade.com, ces | 02mc02
pratiques auraient entraîné la disparition d’entreprises ; qu’au contraire, il ressort des allégations et | 02mc02
conséquence des pratiques dénoncées ; | 02mc02
de causalité pourrait être établi entre cette diminution et les pratiques dénoncées ; que le jugement rendu par | 02mc02
que si les pratiques tarifaires de ce dernier ont pu causer un préjudice à la société Didier Richard, devenue | 02mc02
auraient résulté de pratiques de prix" ; | 02mc02
saisi le Conseil de la concurrence de pratiques mises en œuvre par des fournisseurs, des grossistes et des | 98mc08
pratiques n’auraient cessé qu’à partir de l’ordonnance rendue par le président du tribunal de commerce de | 98mc08
Considérant que la société Avantage estime que ces pratiques sont la conséquence d’ententes entre les | 98mc08
observés dans le secteur de l’électronique grand public, relèvent de pratiques entrant dans le champ des | 98mc08
pratiques permettant la diffusion des prix uniformes au niveau des fournisseurs comme des distributeurs | 98mc08
pratiques de l'office d'annonces, régisseur exclusif de la publicité dans les annuaires de France | 94d62
Conseil de la concurrence de pratiques mises en oeuvre par différents opérateurs sur le marché de la | 97mc03
pratiques d'ententes de prix, de répartition de marché et d'abus de position dominante qu'auraient mises | 97mc03
ainsi que de pratiques d'exploitation abusive de la situation de dépendance économique dans laquelle elle | 97mc03
subordonnée, notamment, à la constatation de pratiques susceptibles d'entrer dans le champ d'application | 97mc03
ne peut être exclu que certaines des pratiques dénoncées puissent entrer dans le champ d'application du | 97mc03
Considérant que les sociétés REBEL et MARDIS soutiennent que les pratiques d'abus de dépendance | 97mc03
entre la situation des entreprises REBEL et MARDIS et les pratiques qu'elles dénoncent de la part de la | 97mc03
permettant d'établir que les pratiques dénoncées auraient porté une atteinte grave et immédiate au secteur | 97mc03
contre des pratiques mises en œuvre par la société Electricité de Strasbourg | 03d50
Sand" ont saisi le Conseil de la concurrence de pratiques mises en œuvre par la société | 03d50
Conseil de la concurrence de pratiques mises en œuvre par la société Electricité de | 03d50
concurrence des pratiques mises en oeuvre par la société Passiflore S.A. ; | 95d73
Conseil de constater que ces pratiques entrent dans le champ d'application des articles 7 et 8 | 95d73
pratiques en cause ; | 95d73
relative à des pratiques d'entreprises de transports sanitaires | 92d08
pratiques mises en oeuvre en 1988 par des entreprises de transports sanitaires de Lyon et de sa | 92d08
Constantin, Chanel et Lévèque, postérieurement à la mise en oeuvre des pratiques examinées | 92d08
il appartient de répondre, le cas échéant, des pratiques anticoncurrentielles qu'elles ont mises | 92d08
lorsqu'il est établi qu'elle a été utilisée pour mettre en oeuvre des pratiques concertées ayant | 92d08
pratiques qui seraient mises en oeuvre par l’Association de défense de l’environnement et du cadre de vie de la Bibliothèque de France ; | 00d24
l’ordonnance du 1er décembre 1986, de pratiques de nature à entrer dans le champ des articles 7 ou 8 de l’ordonnance ; qu’aux termes de | 00d24
relative à des pratiques mises en œuvre par la Monnaie de Paris | 05d75
LB & Associés a saisi le Conseil de la concurrence de pratiques mises en œuvre par la | 05d75
Ces pratiques ont eu pour objet ou ont pu avoir pour effet d’empêcher, de restreindre ou | 05d75
aux intéressés de mettre fin aux pratiques anticoncurrentielles dans un délai déterminé ou | 05d75
Afin d’apprécier le dommage à l’économie causé par les pratiques, il y a lieu de relever | 05d75
en tant que concurrente sur le marché amont à l’époque des pratiques. Les médailles de la | 05d75
l’Etat soit sanctionnée, au titre de l’article L. 464-2 du code, pour des pratiques | 05d75
en dissuadant l’entreprise de réitérer les pratiques condamnées, dès lors qu’il n’est pas | 05d75
Conseil de la concurrence relative à des pratiques mises en œuvre par la Monnaie de | 05d75
finances et de l’industrie a saisi le Conseil de la concurrence, de pratiques anticoncurrentielles concernant le | 01d64
B. - Les pratiques constatées | 01d64
1. Les pratiques avant la remise des offres | 01d64
2. Les pratiques après l’attribution du marché | 01d64
relative à des pratiques relevées dans le secteur du transport scolaire | 02d21
l’économie, des finances et de l’industrie a saisi le Conseil de la concurrence de pratiques relevées dans le | 02d21
sanction des pratiques visées par les articles L. 420-1 et L. 420-2 du code de commerce n'a été diligenté | 02d21
l’ordre public économique atteint par les pratiques anticoncurrentielles ; | 02d21
laquelle la société Solutel a saisi le Conseil de la concurrence de pratiques mises en œuvre | 07mc03
Conseil de la concurrence de pratiques mises en œuvre par la société France Télécom | 07mc03
pratiques de dénigrement, de refus de vente et de rétorsions qui visent à empêcher le | 07mc03
ces pratiques se sont accompagnées de rétorsions mises en œuvre à l’encontre des clients | 07mc03
Les activités de service concernées par les pratiques d’éviction dénoncées sont celles | 07mc03
pratiques d’éviction dénoncées sont intervenues. | 07mc03
télécommunications réalisées par des promoteurs privés. Les pratiques décrites ci-dessus, | 07mc03
s’agissant des pratiques de dénigrement, de pression et de rétorsions à l’égard de Solutel, | 07mc03
ses pratiques d'abus de position dominante et notamment son entreprise de dénigrement et | 07mc03
La société Solutel fait valoir que les pratiques de France Télécom qu’elle dénonce dans sa | 07mc03
Toutefois, les pratiques exposées ci-dessus sont de nature à compromettre gravement la | 07mc03
dossiers concernés. Ces pratiques sont de nature à dissuader les promoteurs, lotisseurs ou | 07mc03
persistait. De plus, ces pratiques se sont poursuivies, dans le cas précité de l’agence Citer à | 07mc03
réduite et les pratiques dénoncées sont limitées à la région Bretagne, région sur laquelle | 07mc03
monopole de fait est difficile. Les pratiques dénoncées font obstacle au développement de | 07mc03
des pratiques de dénigrement et des pratiques de discrimination de France Télécom à | 07mc03
DKT international a saisi le Conseil de la concurrence de pratiques mises en œuvre dans le | 09d26
conservatoires le 25 juin 2008 le Conseil de la concurrence de pratiques des sociétés EcoEmballages et Valorplast, qu'elle estime anticoncurrentielles. DKT affirme qu’elle a été, au | 09d26
des déchets d’emballages pour leur valorisation, victime de pratiques d’éviction sur le | 09d26
imposer des exigences discriminatoires par Eco-Emballages. Elle soutient que les pratiques | 09d26
et qui pour certains ne relèvent pas de sa compétence. Par ailleurs, Valorplast aurait ellemême participé à des pratiques de dénigrement de DKT. | 09d26
13 septembre 2007 relative à des pratiques anticoncurrentielles au port autonome du | 09d26
des pratiques détachables de cet ensemble contractuel. La plupart des faits dénoncés par | 09d26
pratiques mises en œuvre par la société Photomaton, paragraphes 22 et suivants). | 09d26
déterminer l’existence, ou non, de pratiques d’abus de position dominante contraires aux | 09d26
articles 82 CE et L. 420-2 du code de commerce et de pratiques d’ententes contraires aux | 09d26
relative à des pratiques relevées dans le secteur de l'expédition des huîtres | 95d78
pratiques anticoncurrentielles constatées dans le secteur de l'expédition des huîtres dans le | 95d78
B. - Les pratiques constatées | 95d78
